"id","line","code","name","hex","rgb","cmyk"
"8128","touchTwinBrush","P147","Pale Lilac","ECC0D9","236,192,217","0.00,8.05,18.64,7.45"
"8129","touchTwinBrush","RP9","Pale Pink","F8BEC4","248,190,196","0.00,20.97,23.39,2.75"
"8130","touchTwinBrush","RP196","Pale Pink Light","FCDCDF","252,220,223","0.00,11.51,12.70,1.18"
"8131","touchTwinBrush","RP89","Pale Purple","D996D1","217,150,209","0.00,3.69,30.88,14.90"
"8132","touchTwinBrush","Y38","Pale Yellow","FEF6B2","254,246,178","0.00,29.92,3.15,0.39"
"8133","touchTwinBrush","B67","Pastel Blue","97D6E2","151,214,226","33.19,0.00,5.31,11.37"
"8134","touchTwinBrush","Y49","Pastel Green","EDE792","237,231,146","0.00,38.40,2.53,7.06"
"8135","touchTwinBrush","YR26","Pastel Peach","EABB98","234,187,152","0.00,35.04,20.09,8.24"
"8136","touchTwinBrush","RP17","Pastel Pink","E5A2C3","229,162,195","0.00,14.85,29.26,10.20"
"8137","touchTwinBrush","P84","Pastel Violet","E0AEF6","224,174,246","8.94,0.00,29.27,3.53"
"8138","touchTwinBrush","Y37","Pastel Yellow","FDF395","253,243,149","0.00,41.11,3.95,0.78"
"8139","touchTwinBrush","R18","Peach","FAC2C0","250,194,192","0.00,23.20,22.40,1.96"
"8140","touchTwinBrush","B263","Peacock Blue","1EA5D3","30,165,211","85.78,0.00,21.80,17.25"
"8141","touchTwinBrush","GB61","Peacock Green","00A1A4","0,161,164","100.00,0.00,1.83,35.69"
"8142","touchTwinBrush","BR113","Peanut","F5E2C6","245,226,198","0.00,19.18,7.76,3.92"
"8143","touchTwinBrush","BR109","Pearl White","FFF6E2","255,246,226","0.00,11.37,3.53,0.00"
"8144","touchTwinBrush","P282","Peony Purple","C992B3","201,146,179","0.00,10.95,27.36,21.18"
"8145","touchTwinBrush","BR103","Potato Brown","D39D4F","211,157,79","0.00,62.56,25.59,17.25"
"8146","touchTwinBrush","PB183","Phthalo Blue","ACC8E9","172,200,233","26.18,0.00,14.16,8.63"
"8147","touchTwinBrush","YR27","Powder Pink","FEE5D8","254,229,216","0.00,14.96,9.84,0.39"
"8148","touchTwinBrush","B261","Primary Cyan","02A4C0","2,164,192","98.96,0.00,14.58,24.71"
"8149","touchTwinBrush","RP291","Primary Magenta","F15B9D","241,91,157","0.00,34.85,62.24,5.49"
"8150","touchTwinBrush","Y221","Primary Yellow","FEEE00","254,238,0","0.00,100.00,6.30,0.39"
"8151","touchTwinBrush","P283","Purple Deep","83457B","131,69,123","0.00,6.11,47.33,48.63"
"8152","touchTwinBrush","RP88","Purple Grey","E0A1C3","224,161,195","0.00,12.95,28.13,12.16"
"8153","touchTwinBrush","PB69","Prussian Blue","2F5D97","47,93,151","68.87,0.00,38.41,40.78"
"8154","touchTwinBrush","Y169","Putty","E1D4A9","225,212,169","0.00,24.89,5.78,11.76"
"8155","touchTwinBrush","BR134","Raw Silk","FFEED3","255,238,211","0.00,17.25,6.67,0.00"
"8156","touchTwinBrush","BR102","Raw Umber","947149","148,113,73","0.00,50.68,23.65,41.96"
"8157","touchTwinBrush","BR97","Rose Beige","CFA17D","207,161,125","0.00,39.61,22.22,18.82"
"8158","touchTwinBrush","R8","Rose Pink","F6A5AF","246,165,175","0.00,28.86,32.93,3.53"
"8159","touchTwinBrush","R3","Rose Red","D9138C","217,19,140","0.00,35.48,91.24,14.90"
"8160","touchTwinBrush","PB70","Royal Blue","0C8ABE","12,138,190","93.68,0.00,27.37,25.49"
"8161","touchTwinBrush","YR25","Salmon Pink","FED4BA","254,212,186","0.00,26.77,16.54,0.39"
"8162","touchTwinBrush","BR107","Sand","F5D0B2","245,208,178","0.00,27.35,15.10,3.92"
"8163","touchTwinBrush","GY235","Sap Green","95A87A","149,168,122","11.31,27.38,0.00,34.12"
"8164","touchTwinBrush","R13","Scarlet","F2858F","242,133,143","0.00,40.91,45.04,5.10"
"8165","touchTwinBrush","GY231","Seaweed Green","89956F","137,149,111","8.05,25.50,0.00,41.57"
"8166","touchTwinBrush","R131","Skin White","FFE8DF","255,232,223","0.00,12.55,9.02,0.00"
"8167","touchTwinBrush","PB76","Sky Blue","A0BCE1","160,188,225","28.89,0.00,16.44,11.76"
"8168","touchTwinBrush","GY172","Spectrum Green","CFE8CD","207,232,205","10.78,11.64,0.00,9.02"
"8169","touchTwinBrush","GY174","Spring Dim Green","E2EDC4","226,237,196","4.64,17.30,0.00,7.06"
"8170","touchTwinBrush","GY236","Spring Green","B3D57B","179,213,123","15.96,42.25,0.00,16.47"
"8171","touchTwinBrush","Y223","Straw Yellow","D7C7AC","215,199,172","0.00,20.00,7.44,15.69"
"8172","touchTwinBrush","RP198","Tender Pink","F6AFBF","246,175,191","0.00,22.36,28.86,3.53"
"8173","touchTwinBrush","YR21","Terra Cotta","DD923B","221,146,59","0.00,73.30,33.94,13.33"
"8174","touchTwinBrush","YR211","Tiger Lily","F48742","244,135,66","0.00,72.95,44.67,4.31"
"8175","touchTwinBrush","B68","Turquoise Blue","9CD4CA","156,212,202","26.42,4.72,0.00,16.86"
"8176","touchTwinBrush","BG53","Turquoise Green","00A097","0,160,151","100.00,5.63,0.00,37.25"
"8177","touchTwinBrush","BG57","Turquoise Green Light","4BBBAC","75,187,172","59.89,8.02,0.00,26.67"
"8178","touchTwinBrush","PB72","Ultramarine","575AAF","87,90,175","50.29,0.00,48.57,31.37"
"8179","touchTwinBrush","R14","Vermilion","F25D41","242,93,65","0.00,73.14,61.57,5.10"
"8180","touchTwinBrush","BG251","Verona Blue","8DBBB6","141,187,182","24.60,2.67,0.00,26.67"
"8181","touchTwinBrush","P281","Violet","9A69A6","154,105,166","7.23,0.00,36.75,34.90"
"8182","touchTwinBrush","PB274","Violet Dark","575AAF","87,90,175","50.29,0.00,48.57,31.37"
"8183","touchTwinBrush","G54","Viridian","00A38B","0,163,139","100.00,14.72,0.00,36.08"
"8184","touchTwinBrush","G46","Vivid Green","45C282","69,194,130","64.43,32.99,0.00,23.92"
"8185","touchTwinBrush","RP6","Vivid Pink","F17EB4","241,126,180","0.00,25.31,47.72,5.49"
"8186","touchTwinBrush","P85","Vivid Purple","AB3DA7","171,61,167","0.00,2.34,64.33,32.94"
"8187","touchTwinBrush","R4","Vivid Red","F14989","241,73,137","0.00,43.15,69.71,5.49"
"8188","touchTwinBrush","RP86","Vivid Reddish Purple","DE41AA","222,65,170","0.00,23.42,70.72,12.94"
"8189","touchTwinBrush","BR100","Walnut","AB9752","171,151,82","0.00,52.05,11.70,32.94"
"8190","touchTwinBrush","WG0.5","Warm Grey 0.5","F3EFEC","243,239,236","0.00,2.88,1.65,4.71"
"8191","touchTwinBrush","WG1","Warm Grey 1","E8E0DE","232,224,222","0.00,4.31,3.45,9.02"
"8192","touchTwinBrush","WG2","Warm Grey 2","DED4D1","222,212,209","0.00,5.86,4.50,12.94"
"8193","touchTwinBrush","WG3","Warm Grey 3","CDC5C4","205,197,196","0.00,4.39,3.90,19.61"
"8194","touchTwinBrush","WG4","Warm Grey 4","BEB9B6","190,185,182","0.00,4.21,2.63,25.49"
"8195","touchTwinBrush","WG5","Warm Grey 5","B1ABA9","177,171,169","0.00,4.52,3.39,30.59"
"8196","touchTwinBrush","WG6","Warm Grey 6","A39E9D","163,158,157","0.00,3.68,3.07,36.08"
"8197","touchTwinBrush","WG7","Warm Grey 7","958F8E","149,143,142","0.00,4.70,4.03,41.57"
"8198","touchTwinBrush","WG8","Warm Grey 8","877D79","135,125,121","0.00,10.37,7.41,47.06"
"8199","touchTwinBrush","WG9","Warm Grey 9","6A625E","106,98,94","0.00,11.32,7.55,58.43"
"8200","touchTwinBrush","GY237","Willow Green","BBC7A5","187,199,165","6.03,17.09,0.00,21.96"
"8201","touchTwinBrush","R1","Wine Red","A03B5E","160,59,94","0.00,41.25,63.13,37.25"
"8202","touchTwinBrush","Y34","Yellow","FEDD00","254,221,0","0.00,100.00,12.99,0.39"
"8203","touchTwinBrush","GY48","Yellow Green","CEDF4F","206,223,79","7.62,64.57,0.00,12.55"
"8204","touchTwinBrush","BR101","Yellow Ochre","CAA13F","202,161,63","0.00,68.81,20.30,20.78"
"9001","tombrowDualBrush","020","Peach","EAE4A9","234,228,169","0.00,27.78,2.56,8.24"
"9002","tombrowDualBrush","025","Light Orange","FFD664","255,214,100","0.00,60.78,16.08,0.00"
"9003","tombrowDualBrush","026","Yellow Gold","B88B00","184,139,0","0.00,100.00,24.46,27.84"
"9004","tombrowDualBrush","027","Dark Ochre","65551C","101,85,28","0.00,72.28,15.84,60.39"
"9005","tombrowDualBrush","055","Process Yellow","FAE700","250,231,0","0.00,100.00,7.60,1.96"
"9006","tombrowDualBrush","062","Pale Yellow","FBEC50","251,236,80","0.00,68.13,5.98,1.57"
"9007","tombrowDualBrush","076","Green Ochre","9C9100","156,145,0","0.00,100.00,7.05,38.82"
"9008","tombrowDualBrush","090","Baby Yellow","F5E65A","245,230,90","0.00,63.27,6.12,3.92"
"9009","tombrowDualBrush","098","Avocado","7F7A00","127,122,0","0.00,100.00,3.94,50.20"
"9010","tombrowDualBrush","126","Light Olive","A2AD00","162,173,0","6.36,100.00,0.00,32.16"
"9011","tombrowDualBrush","131","Lemon Lime","EEEF99","238,239,153","0.42,35.98,0.00,6.27"
"9012","tombrowDualBrush","133","Chartreuse","BED600","190,214,0","11.21,100.00,0.00,16.08"
"9013","tombrowDualBrush","158","Dark Olive","69923A","105,146,58","28.08,60.27,0.00,42.75"
"9014","tombrowDualBrush","173","Willow Green","A6D166","166,209,102","20.57,51.20,0.00,18.04"
"9015","tombrowDualBrush","177","Dark Jade","53682B","83,104,43","20.19,58.65,0.00,59.22"
"9016","tombrowDualBrush","192","Asparagus","70A489","112,164,137","31.71,16.46,0.00,35.69"
"9017","tombrowDualBrush","195","Light Green","34B233","52,178,51","70.79,71.35,0.00,30.20"
"9018","tombrowDualBrush","228","Gray Green","496C60","73,108,96","32.41,11.11,0.00,57.65"
"9019","tombrowDualBrush","243","Mint","8FE2AF","143,226,175","36.73,22.57,0.00,11.37"
"9020","tombrowDualBrush","245","Sap Green","007934","0,121,52","100.00,57.02,0.00,52.55"
"9021","tombrowDualBrush","249","Hunter Green","206C49","32,108,73","70.37,32.41,0.00,57.65"
"9022","tombrowDualBrush","277","Dark Green","007A4D","0,122,77","100.00,36.89,0.00,52.16"
"9023","tombrowDualBrush","291","Alice Blue","BDE1D6","189,225,214","16.00,4.89,0.00,11.76"
"9024","tombrowDualBrush","296","Green","009B76","0,155,118","100.00,23.87,0.00,39.22"
"9025","tombrowDualBrush","312","Holly Green","6A8A7F","106,138,127","23.19,7.97,0.00,45.88"
"9026","tombrowDualBrush","346","Sea Green","006643","0,102,67","100.00,34.31,0.00,60.00"
"9027","tombrowDualBrush","373","Sea Blue","00A599","0,165,153","100.00,7.27,0.00,35.29"
"9028","tombrowDualBrush","379","Jade Green","007580","0,117,128","100.00,0.00,8.59,49.80"
"9029","tombrowDualBrush","401","Aqua","A1D8E6","161,216,230","30.00,0.00,6.09,9.80"
"9030","tombrowDualBrush","403","Bright Blue","00A5A8","0,165,168","100.00,0.00,1.79,34.12"
"9031","tombrowDualBrush","407","Tiki Teal","008B9C","0,139,156","100.00,0.00,10.90,38.82"
"9032","tombrowDualBrush","443","Turquoise","00ADD0","0,173,208","100.00,0.00,16.83,18.43"
"9033","tombrowDualBrush","451","Sky Blue","A3DBE8","163,219,232","29.74,0.00,5.60,9.02"
"9034","tombrowDualBrush","452","Process Blue","0098C8","0,152,200","100.00,0.00,24.00,21.57"
"9035","tombrowDualBrush","476","Cyan","00BBF2","0,187,242","100.00,0.00,22.73,5.10"
"9036","tombrowDualBrush","491","Glacier Blue","A1DEE9","161,222,233","30.90,0.00,4.72,8.63"
"9037","tombrowDualBrush","493","Reflex Blue","47BFE2","71,191,226","68.58,0.00,15.49,11.37"
"9038","tombrowDualBrush","515","Light Blue","00A1DE","0,161,222","100.00,0.00,27.48,12.94"
"9039","tombrowDualBrush","526","True Blue","004165","0,65,101","100.00,0.00,35.64,60.39"
"9040","tombrowDualBrush","528","Navy Blue","003478","0,52,120","100.00,0.00,56.67,52.94"
"9041","tombrowDualBrush","533","Peacock Blue","6AADE4","106,173,228","53.51,0.00,24.12,10.59"
"9042","tombrowDualBrush","535","Cobalt Blue","005293","0,82,147","100.00,0.00,44.22,42.35"
"9043","tombrowDualBrush","553","Mist Purple","90C1E9","144,193,233","38.20,0.00,17.17,8.63"
"9044","tombrowDualBrush","555","Ultramarine","0039A6","0,57,166","100.00,0.00,65.66,34.90"
"9045","tombrowDualBrush","565","Deep Blue","002776","0,39,118","100.00,0.00,66.95,53.73"
"9046","tombrowDualBrush","569","Jet Blue","10386B","16,56,107","85.05,0.00,47.66,58.04"
"9047","tombrowDualBrush","603","Periwinkle","8884D5","136,132,213","36.15,0.00,38.03,16.47"
"9048","tombrowDualBrush","606","Violet","3B0083","59,0,131","54.96,0.00,100.00,48.63"
"9049","tombrowDualBrush","620","Lilac","A5A4DF","165,164,223","26.01,0.00,26.46,12.55"
"9050","tombrowDualBrush","623","Purple Sage","9E91C6","158,145,198","20.20,0.00,26.77,22.35"
"9051","tombrowDualBrush","636","Imperial Purple","57068C","87,6,140","37.86,0.00,95.71,45.10"
"9052","tombrowDualBrush","665","Purple","800080","128,0,128","0.00,0.00,100.00,49.80"
"9053","tombrowDualBrush","673","Orchid","DC9DDD","220,157,221","0.45,0.00,28.96,13.33"
"9054","tombrowDualBrush","676","Royal Purple","6E267B","110,38,123","10.57,0.00,69.11,51.76"
"9055","tombrowDualBrush","679","Dark Plum","5A245A","90,36,90","0.00,0.00,60.00,64.71"
"9056","tombrowDualBrush","685","Deep Magenta","A626AA","166,38,170","2.35,0.00,77.65,33.33"
"9057","tombrowDualBrush","703","Pink Rose","EE9EC5","238,158,197","0.00,17.23,33.61,6.67"
"9058","tombrowDualBrush","723","Pink","FC70BA","252,112,186","0.00,26.19,55.56,1.18"
"9059","tombrowDualBrush","725","Rhodamine Red","E1509D","225,80,157","0.00,30.22,64.44,11.76"
"9060","tombrowDualBrush","743","Hot Pink","F04F98","240,79,152","0.00,36.67,67.08,5.88"
"9061","tombrowDualBrush","755","Rubine Red","E21776","226,23,118","0.00,47.79,89.82,11.37"
"9062","tombrowDualBrush","757","Port Red","830051","131,0,81","0.00,38.17,100.00,48.63"
"9063","tombrowDualBrush","761","Carnation","F4D1D7","244,209,215","0.00,11.89,14.34,4.31"
"9064","tombrowDualBrush","772","Blush","E59AAA","229,154,170","0.00,25.76,32.75,10.20"
"9065","tombrowDualBrush","800","Baby Pink","FBD1DB","251,209,219","0.00,12.75,16.73,1.57"
"9066","tombrowDualBrush","803","Pink Punch","ED7987","237,121,135","0.00,43.04,48.95,7.06"
"9067","tombrowDualBrush","815","Cherry","E10E49","225,14,73","0.00,67.56,93.78,11.76"
"9068","tombrowDualBrush","817","Mauve","CB688E","203,104,142","0.00,30.05,48.77,20.39"
"9069","tombrowDualBrush","835","Persimmon","C60C30","198,12,48","0.00,75.76,93.94,22.35"
"9070","tombrowDualBrush","837","Wine Red","882345","136,35,69","0.00,49.26,74.26,46.67"
"9071","tombrowDualBrush","845","Carmine","EA2839","234,40,57","0.00,75.64,82.91,8.24"
"9072","tombrowDualBrush","847","Crimson","AF244B","175,36,75","0.00,57.14,79.43,31.37"
"9073","tombrowDualBrush","850","Flesh","EBCAB8","235,202,184","0.00,21.70,14.04,7.84"
"9074","tombrowDualBrush","856","Chinese Red","CD202C","205,32,44","0.00,78.54,84.39,19.61"
"9075","tombrowDualBrush","873","Coral","FF8C69","255,140,105","0.00,58.82,45.10,0.00"
"9076","tombrowDualBrush","879","Brown","52342C","82,52,44","0.00,46.34,36.59,67.84"
"9077","tombrowDualBrush","885","Warm Red","DE3831","222,56,49","0.00,77.93,74.77,12.94"
"9078","tombrowDualBrush","899","Redwood","512B1B","81,43,27","0.00,66.67,46.91,68.24"
"9079","tombrowDualBrush","905","Red","FF5333","255,83,51","0.00,80.00,67.45,0.00"
"9080","tombrowDualBrush","910","Opal","FCD7A1","252,215,161","0.00,36.11,14.68,1.18"
"9081","tombrowDualBrush","912","Pale Cherry","FFA07A","255,160,122","0.00,52.16,37.25,0.00"
"9082","tombrowDualBrush","925","Scarlet","FF6319","255,99,25","0.00,90.20,61.18,0.00"
"9083","tombrowDualBrush","933","Orange","FF7900","255,121,0","0.00,100.00,52.55,0.00"
"9084","tombrowDualBrush","942","Tan","DBC0A8","219,192,168","0.00,23.29,12.33,14.12"
"9085","tombrowDualBrush","946","Gold Ochre","CA7700","202,119,0","0.00,100.00,41.09,20.78"
"9086","tombrowDualBrush","947","Burnt Sienna","9D5116","157,81,22","0.00,85.99,48.41,38.43"
"9087","tombrowDualBrush","969","Chocolate","633A11","99,58,17","0.00,82.83,41.41,61.18"
"9088","tombrowDualBrush","977","Saddle Brown","935E3A","147,94,58","0.00,60.54,36.05,42.35"
"9089","tombrowDualBrush","985","Chrome Yellow","FFC319","255,195,25","0.00,90.20,23.53,0.00"
"9090","tombrowDualBrush","990","Light Sand","DDD3AF","221,211,175","0.00,20.81,4.52,13.33"
"9091","tombrowDualBrush","991","Light Ochre","FEE49A","254,228,154","0.00,39.37,10.24,0.39"
"9092","tombrowDualBrush","992","Sand","B4A76C","180,167,108","0.00,40.00,7.22,29.41"
"9093","tombrowDualBrush","993","Chrome Orange","EEAF30","238,175,48","0.00,79.83,26.47,6.67"
"9094","tombrowDualBrush","N15","Black","1E1E1E","30,30,30","0.00,0.00,0.00,88.24"
"9095","tombrowDualBrush","N25","Lamp Black","1B242A","27,36,42","35.71,0.00,14.29,83.53"
"9096","tombrowDualBrush","N35","Cool Gray 12","37424A","55,66,74","25.68,0.00,10.81,70.98"
"9097","tombrowDualBrush","N45","Cool Gray 10","4D4753","77,71,83","7.23,0.00,14.46,67.45"
"9098","tombrowDualBrush","N49","Warm Gray 8","716C5E","113,108,94","0.00,16.81,4.42,55.69"
"9099","tombrowDualBrush","N52","Cool Gray 8","84A2B2","132,162,178","25.84,0.00,8.99,30.20"
"9100","tombrowDualBrush","N55","Cool Gray 7","747678","116,118,120","3.33,0.00,1.67,52.94"
"9101","tombrowDualBrush","N57","Warm Gray 5","4F4C25","79,76,37","0.00,53.16,3.80,69.02"
"9102","tombrowDualBrush","N60","Cool Gray 6","A4B3C9","164,179,201","18.41,0.00,10.95,21.18"
"9103","tombrowDualBrush","N65","Cool Gray 5","8B8D8E","139,141,142","2.11,0.00,0.70,44.31"
"9104","tombrowDualBrush","N75","Cool Gray 3","CED5DD","206,213,221","6.79,0.00,3.62,13.33"
"9105","tombrowDualBrush","N79","Warm Gray 2","82786F","130,120,111","0.00,14.62,7.69,49.02"
"9106","tombrowDualBrush","N89","Warm Gray 1","CED5DD","206,213,221","6.79,0.00,3.62,13.33"
"9107","tombrowDualBrush","N95","Cool Gray 1","BEC9D6","190,201,214","11.21,0.00,6.07,16.08"
"9108","tombrowDualBrush","N00","Colorless Blender","FCFBF7","252,251,247","0.00,1.98,0.40,1.18"
"7501","zigBM","072","Beige","BC7442","188,116,66","0.00,64.89,38.30,26.27"
"7502","zigBM","010","Black","12070B","18,7,11","0.00,38.89,61.11,92.94"
"7503","zigBM","999","Blender","FFFFFF","255,255,255","0.00,0.00,0.00,0.00"
"7504","zigBM","030","Blue","004EA3","0,78,163","100.00,0.00,52.15,36.08"
"7505","zigBM","092","Blue Gray","7199A1","113,153,161","29.81,0.00,4.97,36.86"
"7506","zigBM","069","Blush","E2A37A","226,163,122","0.00,46.02,27.88,11.37"
"7507","zigBM","075","Brick Beige","B59B76","181,155,118","0.00,34.81,14.36,29.02"
"7508","zigBM","052","Bright Yellow","F3970E","243,151,14","0.00,94.24,37.86,4.71"
"7509","zigBM","060","Brown","9D330B","157,51,11","0.00,92.99,67.52,38.43"
"7510","zigBM","022","Carmine Red","E71A21","231,26,33","0.00,85.71,88.74,9.41"
"7511","zigBM","031","Cobalt Blue","019DC5","1,157,197","99.49,0.00,20.30,22.75"
"7512","zigBM","099","Cool Gray 1","E7EBEE","231,235,238","2.94,0.00,1.26,6.67"
"7513","zigBM","037","Cornflour BluE","0173BC","1,115,188","99.47,0.00,38.83,26.27"
"7514","zigBM","062","Dark Brown","57352C","87,53,44","0.00,49.43,39.08,65.88"
"7515","zigBM","095","Dark Gray","42575C","66,87,92","28.26,0.00,5.43,63.92"
"7516","zigBM","066","Dark Oatmeal","8D6317","141,99,23","0.00,83.69,29.79,44.71"
"7517","zigBM","027","Dark Pink","D61781","214,23,129","0.00,39.72,89.25,16.08"
"7518","zigBM","035","Deep Blue","0E1A4A","14,26,74","81.08,0.00,64.86,70.98"
"7519","zigBM","068","Deep Brown","483C2C","72,60,44","0.00,38.89,16.67,71.76"
"7520","zigBM","044","Deep Green","015442","1,84,66","98.81,21.43,0.00,67.06"
"7521","zigBM","260","Deep Red","8C1A31","140,26,49","0.00,65.00,81.43,45.10"
"7522","zigBM","084","Deep Violet","1D2089","29,32,137","78.83,0.00,76.64,46.27"
"7523","zigBM","034","Dull Blue","0880BF","8,128,191","95.81,0.00,32.98,25.10"
"7524","zigBM","048","Emerald Green","2DB47A","45,180,122","75.00,32.22,0.00,29.41"
"7525","zigBM","803","English Lavender","B1A0CA","177,160,202","12.38,0.00,20.79,20.78"
"7526","zigBM","904","Fog Gray","C6CCDA","198,204,218","9.17,0.00,6.42,14.51"
"7527","zigBM","071","Flesh Color","C2A530","194,165,48","0.00,75.26,14.95,23.92"
"7528","zigBM","004","Fluorescent Green","77C4A2","119,196,162","39.29,17.35,0.00,23.14"
"7529","zigBM","002","Fluorescent Orange","F6AF5D","246,175,93","0.00,62.20,28.86,3.53"
"7530","zigBM","003","Fluorescent Pink","F4B3D1","244,179,209","0.00,14.34,26.64,4.31"
"7531","zigBM","001","Fluorescent Yellow","F1EA41","241,234,65","0.00,73.03,2.90,5.49"
"7532","zigBM","029","Geranium Red","DF0730","223,7,48","0.00,78.48,96.86,12.55"
"7533","zigBM","090","Gray","44615F","68,97,95","29.90,2.06,0.00,61.96"
"7534","zigBM","094","Gray Brown","829496","130,148,150","13.33,0.00,1.33,41.18"
"7535","zigBM","901","Gray Tint","D9D5C9","217,213,201","0.00,7.37,1.84,14.90"
"7536","zigBM","040","Green","01713F","1,113,63","99.12,44.25,0.00,55.69"
"7537","zigBM","093","Green Gray","7F8772","127,135,114","5.93,15.56,0.00,47.06"
"7538","zigBM","049","Green Shadow","CAE1B5","202,225,181","10.22,19.56,0.00,11.76"
"7539","zigBM","302","Haze Blue","CDDAEA","205,218,234","12.39,0.00,6.84,8.24"
"7540","zigBM","051","Lemon Yellow","DADB25","218,219,37","0.46,83.11,0.00,14.12"
"7541","zigBM","074","Light Beige","FEEEEE","254,238,238","0.00,6.30,6.30,0.39"
"7542","zigBM","036","Light Blue","87C6D7","135,198,215","37.21,0.00,7.91,15.69"
"7543","zigBM","061","Light Brown","C67921","198,121,33","0.00,83.33,38.89,22.35"
"7544","zigBM","021","Light Carmine","EB6D7B","235,109,123","0.00,47.66,53.62,7.84"
